Sequence  | Address         | Length  | TermCode            | Uri                                                                                       | Data
63        | 7ff7c860ffd0h   | 64      | CTC_RET_INTR        | hex://logix/VectorizedOps?f1b#f1b_g[64i](v256x64i,v256x64i,v256x64i)                      | c5 f8 77 66 90 c5 fd 10 02 c4 e2 7d 29 c8 c5 fd ef c1 c4 c1 7d 10 08 c4 e2 75 29 d1 c5 f5 ef ca c4 c1 7d 10 11 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
64        | 7ff7c8610030h   | 81      | CTC_RET_INTR        | hex://logix/VectorizedOps?f97#f97_g[8u](v256x8u,v256x8u,v256x8u)                          | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd ef c1 c5 fd 74 c8 c5 fd ef c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 db ca c5 f5 74 d1 c5 f5 ef ca c4 c1 7d 10 11 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
65        | 7ff7c86100a0h   | 81      | CTC_RET_INTR        | hex://logix/VectorizedOps?f97#f97_g[8i](v256x8i,v256x8i,v256x8i)                          | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd ef c1 c5 fd 74 c8 c5 fd ef c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 db ca c5 f5 74 d1 c5 f5 ef ca c4 c1 7d 10 11 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
66        | 7ff7c8610110h   | 81      | CTC_RET_INTR        | hex://logix/VectorizedOps?f97#f97_g[16u](v256x16u,v256x16u,v256x16u)                      | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd ef c1 c5 fd 75 c8 c5 fd ef c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 db ca c5 f5 75 d1 c5 f5 ef ca c4 c1 7d 10 11 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
67        | 7ff7c8610180h   | 81      | CTC_RET_INTR        | hex://logix/VectorizedOps?f97#f97_g[16i](v256x16i,v256x16i,v256x16i)                      | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd ef c1 c5 fd 75 c8 c5 fd ef c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 db ca c5 f5 75 d1 c5 f5 ef ca c4 c1 7d 10 11 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
68        | 7ff7c86101f0h   | 81      | CTC_RET_INTR        | hex://logix/VectorizedOps?f97#f97_g[32u](v256x32u,v256x32u,v256x32u)                      | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd ef c1 c5 fd 76 c8 c5 fd ef c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 db ca c5 f5 76 d1 c5 f5 ef ca c4 c1 7d 10 11 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
69        | 7ff7c8610260h   | 81      | CTC_RET_INTR        | hex://logix/VectorizedOps?f97#f97_g[32i](v256x32i,v256x32i,v256x32i)                      | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd ef c1 c5 fd 76 c8 c5 fd ef c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 db ca c5 f5 76 d1 c5 f5 ef ca c4 c1 7d 10 11 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
70        | 7ff7c86102d0h   | 83      | CTC_RET_INTR        | hex://logix/VectorizedOps?f97#f97_g[64u](v256x64u,v256x64u,v256x64u)                      | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd ef c1 c4 e2 7d 29 c8 c5 fd ef c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 db ca c4 e2 75 29 d1 c5 f5 ef ca c4 c1 7d 10 11 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
71        | 7ff7c8610340h   | 83      | CTC_RET_INTR        | hex://logix/VectorizedOps?f97#f97_g[64i](v256x64i,v256x64i,v256x64i)                      | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd ef c1 c4 e2 7d 29 c8 c5 fd ef c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 db ca c4 e2 75 29 d1 c5 f5 ef ca c4 c1 7d 10 11 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
72        | 7ff7c86107c0h   | 53      | CTC_RET_INTR        | hex://logix/VectorizedOps?f19#f19_g[8u](v128x8u,v128x8u,v128x8u)                          | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 db ca c5 f9 10 12 c5 e9 db c9 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
73        | 7ff7c8610810h   | 53      | CTC_RET_INTR        | hex://logix/VectorizedOps?f19#f19_g[8i](v128x8i,v128x8i,v128x8i)                          | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 db ca c5 f9 10 12 c5 e9 db c9 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
74        | 7ff7c8610860h   | 53      | CTC_RET_INTR        | hex://logix/VectorizedOps?f19#f19_g[16u](v128x16u,v128x16u,v128x16u)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 db ca c5 f9 10 12 c5 e9 db c9 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
75        | 7ff7c86108b0h   | 53      | CTC_RET_INTR        | hex://logix/VectorizedOps?f19#f19_g[16i](v128x16i,v128x16i,v128x16i)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 db ca c5 f9 10 12 c5 e9 db c9 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
76        | 7ff7c8610900h   | 53      | CTC_RET_INTR        | hex://logix/VectorizedOps?f19#f19_g[32u](v128x32u,v128x32u,v128x32u)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 db ca c5 f9 10 12 c5 e9 db c9 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
77        | 7ff7c8610950h   | 53      | CTC_RET_INTR        | hex://logix/VectorizedOps?f19#f19_g[32i](v128x32i,v128x32i,v128x32i)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 db ca c5 f9 10 12 c5 e9 db c9 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
78        | 7ff7c86109a0h   | 53      | CTC_RET_INTR        | hex://logix/VectorizedOps?f19#f19_g[64u](v128x64u,v128x64u,v128x64u)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 db ca c5 f9 10 12 c5 e9 db c9 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
79        | 7ff7c86109f0h   | 53      | CTC_RET_INTR        | hex://logix/VectorizedOps?f19#f19_g[64i](v128x64i,v128x64i,v128x64i)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 db ca c5 f9 10 12 c5 e9 db c9 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
80        | 7ff7c8610a40h   | 51      | CTC_RET_INTR        | hex://logix/VectorizedOps?f1a#f1a_g[8u](v128x8u,v128x8u,v128x8u)                          | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 db c1 c5 f9 10 0a c4 c1 79 10 11 c5 f1 ef ca c5 f9 db c1 c5 f9 74 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
81        | 7ff7c8610a90h   | 51      | CTC_RET_INTR        | hex://logix/VectorizedOps?f1a#f1a_g[8i](v128x8i,v128x8i,v128x8i)                          | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 db c1 c5 f9 10 0a c4 c1 79 10 11 c5 f1 ef ca c5 f9 db c1 c5 f9 74 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
82        | 7ff7c8610ae0h   | 51      | CTC_RET_INTR        | hex://logix/VectorizedOps?f1a#f1a_g[16u](v128x16u,v128x16u,v128x16u)                      | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 db c1 c5 f9 10 0a c4 c1 79 10 11 c5 f1 ef ca c5 f9 db c1 c5 f9 75 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
83        | 7ff7c8610b30h   | 51      | CTC_RET_INTR        | hex://logix/VectorizedOps?f1a#f1a_g[16i](v128x16i,v128x16i,v128x16i)                      | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 db c1 c5 f9 10 0a c4 c1 79 10 11 c5 f1 ef ca c5 f9 db c1 c5 f9 75 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
84        | 7ff7c8610b80h   | 51      | CTC_RET_INTR        | hex://logix/VectorizedOps?f1a#f1a_g[32u](v128x32u,v128x32u,v128x32u)                      | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 db c1 c5 f9 10 0a c4 c1 79 10 11 c5 f1 ef ca c5 f9 db c1 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
85        | 7ff7c8610bd0h   | 51      | CTC_RET_INTR        | hex://logix/VectorizedOps?f1a#f1a_g[32i](v128x32i,v128x32i,v128x32i)                      | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 db c1 c5 f9 10 0a c4 c1 79 10 11 c5 f1 ef ca c5 f9 db c1 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
86        | 7ff7c8610c20h   | 51      | CTC_RET_INTR        | hex://logix/VectorizedOps?f1a#f1a_g[64u](v128x64u,v128x64u,v128x64u)                      | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 db c1 c5 f9 10 0a c4 c1 79 10 11 c5 f1 ef ca c5 f9 db c1 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
87        | 7ff7c8610c70h   | 51      | CTC_RET_INTR        | hex://logix/VectorizedOps?f1a#f1a_g[64i](v128x64i,v128x64i,v128x64i)                      | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 db c1 c5 f9 10 0a c4 c1 79 10 11 c5 f1 ef ca c5 f9 db c1 c5 f9 76 c8 c5 f9 ef c1 c5 f9 11 01 48 8b c1 c3
88        | 7ff7c86110d0h   | 59      | CTC_RET_INTR        | hex://logix/VectorizedOps?f1b#f1b_g[8u](v128x8u,v128x8u,v128x8u)                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 74 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 74 d1 c5 f1 ef ca c4 c1 79 10 11 c5 f8 28 da c5 e1 db c0 c5 e9 df c9 c5 f9 eb c1 c5 f9 11 01 48 8b c1 c3
89        | 7ff7c8611130h   | 59      | CTC_RET_INTR        | hex://logix/VectorizedOps?f1b#f1b_g[8i](v128x8i,v128x8i,v128x8i)                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 74 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 74 d1 c5 f1 ef ca c4 c1 79 10 11 c5 f8 28 da c5 e1 db c0 c5 e9 df c9 c5 f9 eb c1 c5 f9 11 01 48 8b c1 c3
90        | 7ff7c8611190h   | 59      | CTC_RET_INTR        | hex://logix/VectorizedOps?f1b#f1b_g[16u](v128x16u,v128x16u,v128x16u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 75 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 75 d1 c5 f1 ef ca c4 c1 79 10 11 c5 f8 28 da c5 e1 db c0 c5 e9 df c9 c5 f9 eb c1 c5 f9 11 01 48 8b c1 c3
91        | 7ff7c86111f0h   | 59      | CTC_RET_INTR        | hex://logix/VectorizedOps?f1b#f1b_g[16i](v128x16i,v128x16i,v128x16i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 75 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 75 d1 c5 f1 ef ca c4 c1 79 10 11 c5 f8 28 da c5 e1 db c0 c5 e9 df c9 c5 f9 eb c1 c5 f9 11 01 48 8b c1 c3
92        | 7ff7c8611250h   | 59      | CTC_RET_INTR        | hex://logix/VectorizedOps?f1b#f1b_g[32u](v128x32u,v128x32u,v128x32u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 76 d1 c5 f1 ef ca c4 c1 79 10 11 c5 f8 28 da c5 e1 db c0 c5 e9 df c9 c5 f9 eb c1 c5 f9 11 01 48 8b c1 c3
93        | 7ff7c86112b0h   | 59      | CTC_RET_INTR        | hex://logix/VectorizedOps?f1b#f1b_g[32i](v128x32i,v128x32i,v128x32i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 76 d1 c5 f1 ef ca c4 c1 79 10 11 c5 f8 28 da c5 e1 db c0 c5 e9 df c9 c5 f9 eb c1 c5 f9 11 01 48 8b c1 c3
94        | 7ff7c8611310h   | 59      | CTC_RET_INTR        | hex://logix/VectorizedOps?f1b#f1b_g[64u](v128x64u,v128x64u,v128x64u)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 76 d1 c5 f1 ef ca c4 c1 79 10 11 c5 f8 28 da c5 e1 db c0 c5 e9 df c9 c5 f9 eb c1 c5 f9 11 01 48 8b c1 c3
95        | 7ff7c8611370h   | 59      | CTC_RET_INTR        | hex://logix/VectorizedOps?f1b#f1b_g[64i](v128x64i,v128x64i,v128x64i)                      | c5 f8 77 66 90 c5 f9 10 02 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c5 f1 76 d1 c5 f1 ef ca c4 c1 79 10 11 c5 f8 28 da c5 e1 db c0 c5 e9 df c9 c5 f9 eb c1 c5 f9 11 01 48 8b c1 c3
96        | 7ff7c86113d0h   | 78      | CTC_RET_INTR        | hex://logix/VectorizedOps?f97#f97_g[8u](v128x8u,v128x8u,v128x8u)                          | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 ef c1 c5 f9 74 c8 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 db ca c5 f1 74 d1 c5 f1 ef ca c4 c1 79 10 11 c5 f8 28 da c5 e1 db c0 c5 e9 df c9 c5 f9 eb c1 c5 f9 11 01 48 8b c1 c3
97        | 7ff7c8611440h   | 78      | CTC_RET_INTR        | hex://logix/VectorizedOps?f97#f97_g[8i](v128x8i,v128x8i,v128x8i)                          | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 ef c1 c5 f9 74 c8 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 db ca c5 f1 74 d1 c5 f1 ef ca c4 c1 79 10 11 c5 f8 28 da c5 e1 db c0 c5 e9 df c9 c5 f9 eb c1 c5 f9 11 01 48 8b c1 c3
98        | 7ff7c86114b0h   | 78      | CTC_RET_INTR        | hex://logix/VectorizedOps?f97#f97_g[16u](v128x16u,v128x16u,v128x16u)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 ef c1 c5 f9 75 c8 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 db ca c5 f1 75 d1 c5 f1 ef ca c4 c1 79 10 11 c5 f8 28 da c5 e1 db c0 c5 e9 df c9 c5 f9 eb c1 c5 f9 11 01 48 8b c1 c3
99        | 7ff7c8611520h   | 78      | CTC_RET_INTR        | hex://logix/VectorizedOps?f97#f97_g[16i](v128x16i,v128x16i,v128x16i)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 ef c1 c5 f9 75 c8 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 db ca c5 f1 75 d1 c5 f1 ef ca c4 c1 79 10 11 c5 f8 28 da c5 e1 db c0 c5 e9 df c9 c5 f9 eb c1 c5 f9 11 01 48 8b c1 c3
100       | 7ff7c8611590h   | 78      | CTC_RET_INTR        | hex://logix/VectorizedOps?f97#f97_g[32u](v128x32u,v128x32u,v128x32u)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 ef c1 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 db ca c5 f1 76 d1 c5 f1 ef ca c4 c1 79 10 11 c5 f8 28 da c5 e1 db c0 c5 e9 df c9 c5 f9 eb c1 c5 f9 11 01 48 8b c1 c3
101       | 7ff7c8611600h   | 78      | CTC_RET_INTR        | hex://logix/VectorizedOps?f97#f97_g[32i](v128x32i,v128x32i,v128x32i)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 ef c1 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 db ca c5 f1 76 d1 c5 f1 ef ca c4 c1 79 10 11 c5 f8 28 da c5 e1 db c0 c5 e9 df c9 c5 f9 eb c1 c5 f9 11 01 48 8b c1 c3
102       | 7ff7c8611670h   | 78      | CTC_RET_INTR        | hex://logix/VectorizedOps?f97#f97_g[64u](v128x64u,v128x64u,v128x64u)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 ef c1 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 db ca c5 f1 76 d1 c5 f1 ef ca c4 c1 79 10 11 c5 f8 28 da c5 e1 db c0 c5 e9 df c9 c5 f9 eb c1 c5 f9 11 01 48 8b c1 c3
103       | 7ff7c86116e0h   | 78      | CTC_RET_INTR        | hex://logix/VectorizedOps?f97#f97_g[64i](v128x64i,v128x64i,v128x64i)                      | c5 f8 77 66 90 c4 c1 79 10 00 c4 c1 79 10 09 c5 f9 ef c1 c5 f9 76 c8 c5 f9 ef c1 c4 c1 79 10 08 c4 c1 79 10 11 c5 f1 db ca c5 f1 76 d1 c5 f1 ef ca c4 c1 79 10 11 c5 f8 28 da c5 e1 db c0 c5 e9 df c9 c5 f9 eb c1 c5 f9 11 01 48 8b c1 c3
104       | 7ff7c8611b60h   | 20      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[8u](n256)                                         | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
105       | 7ff7c8611b90h   | 20      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[8i](n256)                                         | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
106       | 7ff7c8611bc0h   | 20      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[16u](n256)                                        | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
107       | 7ff7c8611bf0h   | 20      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[16i](n256)                                        | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
108       | 7ff7c8611c20h   | 20      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[32u](n256)                                        | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
109       | 7ff7c8611c50h   | 20      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[32i](n256)                                        | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
110       | 7ff7c8611c80h   | 20      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[64u](n256)                                        | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
111       | 7ff7c8611cb0h   | 20      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[64i](n256)                                        | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
112       | 7ff7c8611ce0h   | 28      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[8u](n256)                                           | c5 f8 77 66 90 c5 fc 57 c0 c5 f4 57 c9 c5 fd 74 c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
113       | 7ff7c8611d10h   | 28      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[8i](n256)                                           | c5 f8 77 66 90 c5 fc 57 c0 c5 f4 57 c9 c5 fd 74 c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
114       | 7ff7c8611d40h   | 28      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[16u](n256)                                          | c5 f8 77 66 90 c5 fc 57 c0 c5 f4 57 c9 c5 fd 75 c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
115       | 7ff7c8611d70h   | 28      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[16i](n256)                                          | c5 f8 77 66 90 c5 fc 57 c0 c5 f4 57 c9 c5 fd 75 c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
116       | 7ff7c8611da0h   | 28      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[32u](n256)                                          | c5 f8 77 66 90 c5 fc 57 c0 c5 f4 57 c9 c5 fd 76 c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
117       | 7ff7c8611dd0h   | 28      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[32i](n256)                                          | c5 f8 77 66 90 c5 fc 57 c0 c5 f4 57 c9 c5 fd 76 c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
118       | 7ff7c8611e00h   | 29      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[64u](n256)                                          | c5 f8 77 66 90 c5 fc 57 c0 c5 f4 57 c9 c4 e2 7d 29 c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
119       | 7ff7c8611e30h   | 29      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[64i](n256)                                          | c5 f8 77 66 90 c5 fc 57 c0 c5 f4 57 c9 c4 e2 7d 29 c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
120       | 7ff7c8611e60h   | 20      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[8u](v256x8u)                                      | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
121       | 7ff7c8611e90h   | 20      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[8i](v256x8i)                                      | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
122       | 7ff7c8611ec0h   | 20      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[16u](v256x16u)                                    | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
123       | 7ff7c8611ef0h   | 20      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[16i](v256x16i)                                    | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
124       | 7ff7c8611f20h   | 20      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[32u](v256x32u)                                    | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
125       | 7ff7c8611f50h   | 20      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[32i](v256x32i)                                    | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
126       | 7ff7c8611f80h   | 20      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[64u](v256x64u)                                    | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
127       | 7ff7c8611fb0h   | 20      | CTC_RET_INTR        | hex://logix/VectorizedOps?false#false_g[64i](v256x64i)                                    | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
128       | 7ff7c8611fe0h   | 28      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[8u](v256x8u)                                        | c5 f8 77 66 90 c5 fc 57 c0 c5 f4 57 c9 c5 fd 74 c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
129       | 7ff7c8612010h   | 28      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[8i](v256x8i)                                        | c5 f8 77 66 90 c5 fc 57 c0 c5 f4 57 c9 c5 fd 74 c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
130       | 7ff7c8612040h   | 28      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[16u](v256x16u)                                      | c5 f8 77 66 90 c5 fc 57 c0 c5 f4 57 c9 c5 fd 75 c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
131       | 7ff7c8612070h   | 28      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[16i](v256x16i)                                      | c5 f8 77 66 90 c5 fc 57 c0 c5 f4 57 c9 c5 fd 75 c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
132       | 7ff7c86120a0h   | 28      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[32u](v256x32u)                                      | c5 f8 77 66 90 c5 fc 57 c0 c5 f4 57 c9 c5 fd 76 c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
133       | 7ff7c86120d0h   | 28      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[32i](v256x32i)                                      | c5 f8 77 66 90 c5 fc 57 c0 c5 f4 57 c9 c5 fd 76 c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
134       | 7ff7c8612100h   | 29      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[64u](v256x64u)                                      | c5 f8 77 66 90 c5 fc 57 c0 c5 f4 57 c9 c4 e2 7d 29 c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
135       | 7ff7c8612130h   | 29      | CTC_RET_INTR        | hex://logix/VectorizedOps?true#true_g[64i](v256x64i)                                      | c5 f8 77 66 90 c5 fc 57 c0 c5 f4 57 c9 c4 e2 7d 29 c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
